Date_received,Product,Sub_product,Issue,Sub_issue,Consumer_complaint_narrative,Company_public_response,Company,State,ZIP_code,Tags,Consumer_consent_provided,Submitted_via,Date_sent_to_company,Company_response_to_consumer,Timely_response,Consumer_disputed,Complaint_ID,intent,query,response,Priority_Level,Resolution_Status,Customer_Satisfaction_Score,Agent_ID,Resolution_Time_Hours,Category,Channel_Rating,Follow_up_Required
2023-11-27 21:39:08.389677936,Personal Loan,MasterCard,Bill Payment,Branch Visit,How much money do I have in my account,No,Regional Credit Union,NC,34120,Military,Yes,Web,2023-11-29 21:39:08.389677936,Closed with explanation,Yes,No,COMP_003178,balance_inquiry,How much money do I have in my account,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Low,Resolved,4,AGT_087,18.080149320001226,Balance Inquiry,5,No
2023-11-28 02:54:33.774754952,Fixed Deposit,Gold,Lost Card,Phone Call,What's my remaining loan tenure I've been waiting for days.,No,Regional Credit Union,GA,95208,Student,No,Web,2023-11-30 02:54:33.774754952,Closed with explanation,Yes,No,COMP_003179,loan_assistance,What's my remaining loan tenure I've been waiting for days.,Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,Low,Resolved,2,AGT_019,19.524760234387603,Loan Assistance,2,No
2023-11-28 08:09:59.159831968,Personal Loan,Standard,Loan Payment,Branch Visit,The staff was very rude to me,Yes,National Bank,IL,76733,Older American,Yes,Mobile App,2023-11-29 08:09:59.159831968,Closed,Yes,No,COMP_003180,complaint_management,The staff was very rude to me,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Low,Resolved,3,AGT_071,29.06283585991025,Complaint Management,3,Yes
2023-11-28 13:25:24.544908976,Car Loan,MasterCard,Balance Inquiry,Email,Need reminder for upcoming bill payment,No,ABC Bank,GA,83053,Older American,No,Phone,2023-11-28 13:25:24.544908976,Closed,Yes,No,COMP_003181,bill_payments,Need reminder for upcoming bill payment,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,High,Pending,3,AGT_043,4.094348766997863,Bill Payments,2,No
2023-11-28 18:40:49.929985992,Fixed Deposit,Platinum,Balance Inquiry,Online Issue,Want to know my outstanding loan amount This is the third time I'm calling.,Yes,Digital Bank Corp,TX,94743,None,Yes,Email,2023-11-30 18:40:49.929985992,Closed with explanation,Yes,No,COMP_003182,loan_assistance,Want to know my outstanding loan amount This is the third time I'm calling.,Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,High,Escalated,1,AGT_054,14.824562563413597,Loan Assistance,5,Yes
2023-11-28 23:56:15.315063008,Savings Account,Rupay,Fees,Branch Visit,I need information about my home loan Please help me quickly.,No,Regional Credit Union,IL,60793,Student,Yes,Web,2023-11-28 23:56:15.315063008,Closed with explanation,Yes,No,COMP_003183,loan_assistance,I need information about my home loan Please help me quickly.,Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,Medium,Pending,3,AGT_082,3.1057030159415007,Loan Assistance,3,Yes
2023-11-29 05:11:40.700140024,Current Account,Visa,Card Block,Chat,Want to file a formal complaint,Yes,ABC Bank,MI,88098,Older American,Yes,Phone,2023-11-30 05:11:40.700140024,In progress,Yes,Yes,COMP_003184,complaint_management,Want to file a formal complaint,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Medium,Pending,1,AGT_079,1.4683297529507082,Complaint Management,3,Yes
2023-11-29 10:27:06.085217040,Debit Card,Gold,Transaction Dispute,Chat,Can you help me pay my utility bills,Yes,Digital Bank Corp,CA,15433,None,Yes,Web,2023-11-30 10:27:06.085217040,Closed with explanation,Yes,No,COMP_003185,bill_payments,Can you help me pay my utility bills,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,High,Pending,1,AGT_013,23.345847244573132,Bill Payments,4,No
2023-11-29 15:42:31.470294056,Home Loan,Visa,Balance Inquiry,Email,I need help with my loan EMI payment,Yes,ABC Bank,OH,34389,None,Yes,Phone,2023-11-29 15:42:31.470294056,Closed,Yes,No,COMP_003186,loan_assistance,I need help with my loan EMI payment,Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,Medium,Resolved,2,AGT_045,4.424066997522628,Loan Assistance,1,No
2023-11-29 20:57:56.855371072,Current Account,Visa,Balance Inquiry,Mobile App,Need reminder for upcoming bill payment,Yes,ABC Bank,NY,63434,Student,Yes,Web,2023-12-01 20:57:56.855371072,Closed,Yes,Yes,COMP_003187,bill_payments,Need reminder for upcoming bill payment,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Escalated,1,AGT_089,10.954543829940599,Bill Payments,3,No
2023-11-30 02:13:22.240448088,Credit Card,Standard,Interest Rate,ATM Issue,Need help with card activation process,Yes,XYZ Financial,OH,39980,None,Yes,Web,2023-11-30 02:13:22.240448088,Closed with explanation,Yes,No,COMP_003188,card_management,Need help with card activation process,Thank you for contacting us regarding card management. We will assist you with this matter promptly.,Medium,Resolved,2,AGT_066,8.391829867267578,Card Management,5,No
2023-11-30 07:28:47.625525104,Home Loan,Visa,Card Unblock,Online Issue,Need help with card activation process,No,ABC Bank,FL,48691,Student,Yes,Email,2023-11-30 07:28:47.625525104,Closed with explanation,No,No,COMP_003189,card_management,Need help with card activation process,Thank you for contacting us regarding card management. We will assist you with this matter promptly.,High,Resolved,3,AGT_080,48.37584510141189,Card Management,1,No
2023-11-30 12:44:13.010602120,Debit Card,Standard,Balance Inquiry,Phone Call,Need balance information for my savings account This is the third time I'm calling.,Yes,Regional Credit Union,IL,79221,Older American,Yes,Email,2023-11-30 12:44:13.010602120,Closed with explanation,Yes,No,COMP_003190,balance_inquiry,Need balance information for my savings account This is the third time I'm calling.,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Low,Resolved,5,AGT_057,7.865385737941606,Balance Inquiry,5,No
2023-11-30 17:59:38.395679136,Car Loan,Rupay,Fees,Email,Can you help me pay my utility bills,Yes,XYZ Financial,FL,19964,Older American,Yes,Web,2023-11-30 17:59:38.395679136,Closed with explanation,Yes,No,COMP_003191,bill_payments,Can you help me pay my utility bills,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Pending,5,AGT_057,50.70852760228515,Bill Payments,1,Yes
2023-11-30 23:15:03.780756152,Current Account,Premium,Bill Payment,Chat,Can you help me with loan restructuring,Yes,Regional Credit Union,PA,36611,None,No,Web,2023-11-30 23:15:03.780756152,Closed with explanation,Yes,No,COMP_003192,loan_assistance,Can you help me with loan restructuring,Thank you for contacting us regarding loan assistance. We will assist you with this matter promptly.,Medium,Resolved,1,AGT_036,18.64508395685717,Loan Assistance,4,Yes
2023-12-01 04:30:29.165833168,Car Loan,Standard,Fees,ATM Issue,The customer service was very poor,Yes,XYZ Financial,TX,84378,None,Yes,Web,2023-12-02 04:30:29.165833168,Closed with explanation,Yes,No,COMP_003193,complaint_management,The customer service was very poor,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Medium,Resolved,4,AGT_025,14.536085401099218,Complaint Management,4,No
2023-12-01 09:45:54.550910176,Savings Account,Visa,Loan Payment,Online Issue,Want to schedule recurring payments,No,Regional Credit Union,IL,82215,None,Yes,Phone,2023-12-02 09:45:54.550910176,Closed with explanation,Yes,No,COMP_003194,bill_payments,Want to schedule recurring payments,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Medium,Escalated,4,AGT_016,75.73989868753762,Bill Payments,2,Yes
2023-12-01 15:01:19.935987192,Current Account,MasterCard,Interest Rate,ATM Issue,Need reminder for upcoming bill payment I've been waiting for days.,Yes,Digital Bank Corp,GA,13925,None,No,Web,2023-12-03 15:01:19.935987192,Closed with explanation,Yes,No,COMP_003195,bill_payments,Need reminder for upcoming bill payment I've been waiting for days.,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Resolved,4,AGT_034,10.741349243813133,Bill Payments,4,No
2023-12-01 20:16:45.321064208,Debit Card,Rupay,Interest Rate,Phone Call,Payment failed but amount was debited,Yes,XYZ Financial,NC,19579,None,No,Web,2023-12-03 20:16:45.321064208,Closed,Yes,Yes,COMP_003196,bill_payments,Payment failed but amount was debited,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Resolved,3,AGT_095,27.41617689072458,Bill Payments,1,No
2023-12-02 01:32:10.706141224,Home Loan,Premium,Interest Rate,Phone Call,"My debit card is not working, please help",Yes,ABC Bank,GA,20892,Older American,Yes,Web,2023-12-02 01:32:10.706141224,Closed with explanation,Yes,No,COMP_003197,card_management,"My debit card is not working, please help",Thank you for contacting us regarding card management. We will assist you with this matter promptly.,Low,Pending,2,AGT_095,7.224670966389111,Card Management,5,Yes
2023-12-02 06:47:36.091218240,Debit Card,MasterCard,Bill Payment,ATM Issue,I want to set up automatic bill payments,No,Regional Credit Union,NC,92116,Older American,Yes,Phone,2023-12-04 06:47:36.091218240,Closed with explanation,Yes,No,COMP_003198,bill_payments,I want to set up automatic bill payments,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Medium,Resolved,1,AGT_021,15.216297819070432,Bill Payments,4,No
2023-12-02 12:03:01.476295256,Home Loan,Gold,Bill Payment,Online Issue,I want to escalate my previous complaint Please help me quickly.,Yes,ABC Bank,MI,90964,None,Yes,Web,2023-12-02 12:03:01.476295256,Closed,No,No,COMP_003199,complaint_management,I want to escalate my previous complaint Please help me quickly.,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Low,Pending,1,AGT_088,12.125456273960681,Complaint Management,3,No
2023-12-02 17:18:26.861372272,Current Account,Premium,Bill Payment,Online Issue,Can you help me check my account balance,Yes,Regional Credit Union,FL,83810,None,Yes,Email,2023-12-02 17:18:26.861372272,Closed with explanation,No,No,COMP_003200,balance_inquiry,Can you help me check my account balance,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Medium,Resolved,4,AGT_088,33.90886915031925,Balance Inquiry,4,No
2023-12-02 22:33:52.246449288,Debit Card,Visa,Balance Inquiry,Email,I want to escalate my previous complaint This is the third time I'm calling.,No,XYZ Financial,MI,42017,Student,Yes,Mobile App,2023-12-02 22:33:52.246449288,Closed with explanation,No,Yes,COMP_003201,complaint_management,I want to escalate my previous complaint This is the third time I'm calling.,Thank you for contacting us regarding complaint management. We will assist you with this matter promptly.,Medium,Pending,5,AGT_026,59.78755541063216,Complaint Management,4,No
2023-12-03 03:49:17.631526304,Car Loan,Gold,Lost Card,Branch Visit,Having trouble with online bill payment,Yes,Regional Credit Union,PA,59665,None,Yes,Web,2023-12-05 03:49:17.631526304,Closed,Yes,No,COMP_003202,bill_payments,Having trouble with online bill payment,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Resolved,2,AGT_049,18.027299096606665,Bill Payments,3,No
2023-12-03 09:04:43.016603320,Home Loan,Gold,Balance Inquiry,Branch Visit,I want to set up automatic bill payments,Yes,Regional Credit Union,PA,52438,Military,Yes,Phone,2023-12-05 09:04:43.016603320,Closed with explanation,No,No,COMP_003203,bill_payments,I want to set up automatic bill payments,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Low,Resolved,1,AGT_097,28.173426977642688,Bill Payments,5,Yes
2023-12-03 14:20:08.401680336,Credit Card,Premium,Fees,Online Issue,My bill payment is not reflecting in the system,Yes,Digital Bank Corp,NY,94340,Older American,Yes,Phone,2023-12-04 14:20:08.401680336,Closed with explanation,No,No,COMP_003204,bill_payments,My bill payment is not reflecting in the system,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Medium,Resolved,3,AGT_020,122.47730211111666,Bill Payments,5,No
2023-12-03 19:35:33.786757352,Home Loan,MasterCard,Transaction Dispute,Email,Need assistance with mobile recharge,No,Digital Bank Corp,TX,24308,Older American,Yes,Web,2023-12-03 19:35:33.786757352,Closed,Yes,No,COMP_003205,bill_payments,Need assistance with mobile recharge,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Medium,Resolved,1,AGT_048,13.916932605503956,Bill Payments,4,Yes
2023-12-04 00:50:59.171834368,Credit Card,MasterCard,Loan Payment,ATM Issue,Payment failed but amount was debited,Yes,National Bank,OH,86071,Student,Yes,Web,2023-12-04 00:50:59.171834368,Closed,Yes,No,COMP_003206,bill_payments,Payment failed but amount was debited,Thank you for contacting us regarding bill payments. We will assist you with this matter promptly.,Medium,Resolved,5,AGT_054,0.23081562401299335,Bill Payments,2,No
2023-12-04 06:06:24.556911376,Home Loan,MasterCard,Bill Payment,Email,Can you tell me my available balance,Yes,ABC Bank,FL,78208,None,No,Email,2023-12-05 06:06:24.556911376,Closed,Yes,No,COMP_003207,balance_inquiry,Can you tell me my available balance,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Low,Escalated,1,AGT_017,47.615998481194225,Balance Inquiry,3,No
2023-12-04 11:21:49.941988392,Current Account,Premium,Loan Payment,Mobile App,I want to check my checking account balance This is the third time I'm calling.,Yes,Regional Credit Union,PA,40192,None,No,Mobile App,2023-12-06 11:21:49.941988392,Closed with explanation,Yes,No,COMP_003208,balance_inquiry,I want to check my checking account balance This is the third time I'm calling.,Thank you for contacting us regarding balance inquiry. We will assist you with this matter promptly.,Medium,Resolved,2,AGT_005,0.9253974597370263,Balance Inquiry,4,No
